date,region,category,day_of_week,month,orders,units_sold,lost_units_stockout,aov,net_sales_revenue,stock_availability,checkout_latency_ms,conversion_rate,traffic_online,traffic_instore,traffic_wholesale,price_discount_depth,promo_flag,source_system,grain,available_at,traffic_total,weather_temp_c,competitor_price_index
2024-01-02,East,Electronics,1,1,11.0,12.1,0.0,249.61,3030.65,1.0,220.5,0.01716,418.5,141.3,65.4,0.0,0,sales_ops_db,daily,2024-01-03 06:00:00,625.1999999999999,0.5,103.23
2024-01-02,East,Home,1,1,16.0,22.4,0.0,81.21,1822.64,1.0,224.6,0.02187,486.5,160.2,73.2,0.0,0,sales_ops_db,daily,2024-01-03 06:00:00,719.9000000000001,0.5,103.23
2024-01-02,North,Apparel,1,1,34.3,68.6,0.0,43.04,2950.69,1.0,203.2,0.02981,770.4,246.4,122.6,0.0,0,sales_ops_db,daily,2024-01-03 06:00:00,1139.4,0.5,103.23
2024-01-02,North,Electronics,1,1,11.5,12.6,0.0,254.88,3219.12,1.0,206.2,0.01656,468.3,151.7,69.6,0.0,0,sales_ops_db,daily,2024-01-03 06:00:00,689.6,0.5,103.23
2024-01-02,North,Home,1,1,19.8,27.7,0.0,79.01,2192.11,1.0,219.0,0.02552,526.7,165.6,74.9,0.0,0,sales_ops_db,daily,2024-01-03 06:00:00,767.2,0.5,103.23
2024-01-02,South,Apparel,1,1,26.3,52.7,0.0,42.72,2250.2,1.0,213.8,0.02809,623.7,208.6,93.9,0.0,0,sales_ops_db,daily,2024-01-03 06:00:00,926.2,0.5,103.23
2024-01-02,South,Electronics,1,1,11.8,13.0,0.0,254.41,3300.5,1.0,211.6,0.01719,481.2,148.0,68.5,0.0,0,sales_ops_db,daily,2024-01-03 06:00:00,697.7,0.5,103.23
2024-01-02,South,Home,1,1,16.5,23.1,0.0,78.37,1809.83,1.0,280.3,0.02249,504.0,164.6,72.9,0.0,0,sales_ops_db,daily,2024-01-03 06:00:00,741.5,0.5,103.23
2024-01-02,West,Apparel,1,1,31.5,63.1,0.0,44.34,2797.16,1.0,223.8,0.02888,734.0,242.3,109.5,0.0,0,sales_ops_db,daily,2024-01-03 06:00:00,1085.8,0.5,103.23
2024-01-02,West,Electronics,1,1,16.3,17.9,0.0,199.03,3560.16,1.0,209.7,0.02903,391.3,120.6,57.3,0.2,1,sales_ops_db,daily,2024-01-03 06:00:00,569.1999999999999,0.5,103.23
2024-01-02,West,Home,1,1,18.6,26.1,0.0,81.34,2123.71,1.0,225.7,0.0228,563.6,172.3,80.2,0.0,0,sales_ops_db,daily,2024-01-03 06:00:00,816.1000000000001,0.5,103.23
2024-01-03,East,Apparel,2,1,37.0,74.0,0.0,45.03,3331.6,1.0,239.7,0.03049,840.2,270.8,121.4,0.0,0,sales_ops_db,daily,2024-01-04 06:00:00,1232.4,0.2,103.43
2024-01-03,East,Electronics,2,1,12.8,14.1,0.0,266.59,3757.88,1.0,226.0,0.0168,510.8,170.0,74.6,0.0,0,sales_ops_db,daily,2024-01-04 06:00:00,755.4,0.2,103.43
2024-01-03,East,Home,2,1,16.6,23.3,0.0,84.07,1956.72,1.0,205.1,0.02343,476.0,154.6,70.5,0.0,0,sales_ops_db,daily,2024-01-04 06:00:00,701.1,0.2,103.43
2024-01-03,North,Apparel,2,1,37.8,75.6,0.0,45.35,3428.61,1.0,233.3,0.02981,882.3,287.2,121.4,0.0,0,sales_ops_db,daily,2024-01-04 06:00:00,1290.9,0.2,103.43
2024-01-03,North,Electronics,2,1,11.4,12.5,0.0,251.81,3153.69,1.0,217.6,0.01674,471.9,150.0,68.9,0.0,0,sales_ops_db,daily,2024-01-04 06:00:00,690.8,0.2,103.43
2024-01-03,North,Home,2,1,18.4,25.8,0.0,79.17,2038.73,1.0,230.9,0.02336,544.6,170.8,76.2,0.0,0,sales_ops_db,daily,2024-01-04 06:00:00,791.6000000000001,0.2,103.43
2024-01-03,South,Apparel,2,1,30.2,60.3,0.0,44.59,2690.36,1.0,241.0,0.03064,684.8,213.6,98.8,0.0,0,sales_ops_db,daily,2024-01-04 06:00:00,997.2,0.2,103.43
2024-01-03,South,Electronics,2,1,10.7,11.8,0.0,267.3,3144.37,1.0,212.6,0.01703,418.3,138.5,63.5,0.0,0,sales_ops_db,daily,2024-01-04 06:00:00,620.3,0.2,103.43
2024-01-03,South,Home,2,1,17.5,24.5,0.0,79.33,1940.72,1.0,244.9,0.02396,496.6,155.8,72.1,0.0,0,sales_ops_db,daily,2024-01-04 06:00:00,724.5000000000001,0.2,103.43
2024-01-03,West,Apparel,2,1,35.1,70.3,0.0,45.89,3224.02,1.0,221.0,0.0321,764.1,246.1,108.0,0.0,0,sales_ops_db,daily,2024-01-04 06:00:00,1118.2,0.2,103.43
2024-01-03,West,Electronics,2,1,14.4,15.8,0.0,201.61,3188.04,1.0,225.8,0.028,358.9,113.4,51.5,0.2,1,sales_ops_db,daily,2024-01-04 06:00:00,523.8,0.2,103.43
2024-01-03,West,Home,2,1,21.3,29.8,0.0,78.95,2350.08,1.0,194.5,0.02473,589.7,196.9,87.1,0.0,0,sales_ops_db,daily,2024-01-04 06:00:00,873.7,0.2,103.43
2024-01-04,East,Apparel,3,1,36.6,73.2,0.0,43.32,3171.29,1.0,211.3,0.0284,839.6,284.4,128.0,0.0,0,sales_ops_db,daily,2024-01-05 06:00:00,1252.0,3.7,103.82
2024-01-04,East,Electronics,3,1,13.9,15.2,0.0,252.43,3848.31,1.0,215.6,0.01838,494.9,171.1,74.8,0.0,0,sales_ops_db,daily,2024-01-05 06:00:00,740.8,3.7,103.82
2024-01-04,East,Home,3,1,19.4,27.1,0.0,81.38,2208.12,1.0,243.6,0.02613,496.8,159.8,72.1,0.0,0,sales_ops_db,daily,2024-01-05 06:00:00,728.7,3.7,103.82
2024-01-04,North,Apparel,3,1,41.8,83.6,0.0,43.07,3601.88,1.0,221.1,0.02918,978.6,301.6,141.7,0.0,0,sales_ops_db,daily,2024-01-05 06:00:00,1421.9,3.7,103.82
2024-01-04,North,Electronics,3,1,11.6,12.8,0.0,236.08,3013.84,1.0,193.0,0.01664,476.5,150.1,71.1,0.0,0,sales_ops_db,daily,2024-01-05 06:00:00,697.7,3.7,103.82
2024-01-04,North,Home,3,1,19.3,27.1,0.0,84.46,2285.57,1.0,196.5,0.02407,556.1,178.1,81.3,0.0,0,sales_ops_db,daily,2024-01-05 06:00:00,815.5,3.7,103.82
2024-01-04,South,Apparel,3,1,32.8,65.6,0.0,45.78,3004.19,1.0,201.6,0.03255,674.5,228.2,102.4,0.0,0,sales_ops_db,daily,2024-01-05 06:00:00,1005.1,3.7,103.82
2024-01-04,South,Electronics,3,1,11.0,12.1,0.0,249.3,3012.75,1.0,225.0,0.01653,459.2,144.3,68.5,0.0,0,sales_ops_db,daily,2024-01-05 06:00:00,672.0,3.7,103.82
2024-01-04,South,Home,3,1,14.6,20.4,0.0,81.82,1667.2,1.0,190.9,0.02294,439.4,141.3,63.0,0.0,0,sales_ops_db,daily,2024-01-05 06:00:00,643.7,3.7,103.82
2024-01-04,West,Apparel,3,1,39.2,78.3,0.0,43.68,3421.85,1.0,251.5,0.03421,760.0,251.5,115.6,0.0,0,sales_ops_db,daily,2024-01-05 06:00:00,1127.1,3.7,103.82
2024-01-04,West,Electronics,3,1,10.0,11.0,0.0,238.66,2618.91,1.0,236.7,0.0185,355.4,119.4,55.1,0.0,0,sales_ops_db,daily,2024-01-05 06:00:00,529.9,3.7,103.82
2024-01-04,West,Home,3,1,18.4,25.8,0.0,76.69,1977.54,1.0,215.8,0.02208,577.9,181.9,81.5,0.0,0,sales_ops_db,daily,2024-01-05 06:00:00,841.3,3.7,103.82
2024-01-05,East,Apparel,4,1,45.0,90.1,0.0,44.6,4017.9,1.0,229.9,0.03549,861.0,276.2,126.7,0.0,0,sales_ops_db,daily,2024-01-06 06:00:00,1263.9,6.0,104.32
2024-01-05,East,Electronics,4,1,16.2,17.8,0.0,250.62,4457.95,1.0,195.0,0.01952,561.2,187.5,82.8,0.0,0,sales_ops_db,daily,2024-01-06 06:00:00,831.5,6.0,104.32
2024-01-05,East,Home,4,1,18.0,25.2,0.0,77.09,1945.23,1.0,227.3,0.02521,492.0,162.5,72.0,0.0,0,sales_ops_db,daily,2024-01-06 06:00:00,726.5,6.0,104.32
2024-01-05,North,Apparel,4,1,55.9,111.7,0.0,45.41,5072.91,1.0,214.0,0.03484,1109.4,346.8,152.7,0.0,0,sales_ops_db,daily,2024-01-06 06:00:00,1608.9,6.0,104.32
2024-01-05,North,Electronics,4,1,12.8,14.1,0.0,256.07,3613.78,1.0,231.3,0.01841,473.7,155.5,70.3,0.0,0,sales_ops_db,daily,2024-01-06 06:00:00,699.5,6.0,104.32
2024-01-05,North,Home,4,1,19.8,27.7,0.0,82.15,2274.57,1.0,196.5,0.02346,584.4,186.9,86.3,0.0,0,sales_ops_db,daily,2024-01-06 06:00:00,857.5999999999999,6.0,104.32
2024-01-05,South,Apparel,4,1,37.9,75.9,0.0,44.59,3382.31,1.0,217.4,0.03725,715.1,221.1,97.1,0.0,0,sales_ops_db,daily,2024-01-06 06:00:00,1033.3,6.0,104.32
2024-01-05,South,Electronics,4,1,12.8,14.1,0.0,251.26,3545.54,1.0,192.2,0.01897,454.3,150.3,69.4,0.0,0,sales_ops_db,daily,2024-01-06 06:00:00,674.0,6.0,104.32
2024-01-05,South,Home,4,1,17.4,24.3,0.0,79.37,1929.04,1.0,235.7,0.02395,499.5,158.6,72.2,0.0,0,sales_ops_db,daily,2024-01-06 06:00:00,730.3000000000001,6.0,104.32
2024-01-05,West,Apparel,4,1,39.8,79.6,0.0,46.78,3722.65,1.0,205.9,0.0354,788.5,239.4,113.2,0.0,0,sales_ops_db,daily,2024-01-06 06:00:00,1141.1,6.0,104.32
2024-01-05,West,Electronics,4,1,10.8,11.9,0.0,238.69,2847.9,1.0,221.5,0.01897,377.6,122.2,57.4,0.0,0,sales_ops_db,daily,2024-01-06 06:00:00,557.2,6.0,104.32
2024-01-05,West,Home,4,1,19.1,26.8,0.0,79.76,2136.34,1.0,216.4,0.02385,575.1,181.2,80.5,0.0,0,sales_ops_db,daily,2024-01-06 06:00:00,836.8,6.0,104.32
2024-01-06,East,Apparel,5,1,58.0,116.0,0.0,43.42,5037.25,1.0,251.0,0.03987,994.4,317.8,146.2,0.0,0,sales_ops_db,daily,2024-01-07 06:00:00,1458.4,3.1,104.77
2024-01-06,East,Electronics,5,1,19.2,21.1,0.0,234.01,4948.11,1.0,233.3,0.02145,614.4,200.3,90.4,0.0,0,sales_ops_db,daily,2024-01-07 06:00:00,905.1,3.1,104.77
2024-01-06,East,Home,5,1,21.0,29.3,0.0,86.39,2535.11,1.0,210.6,0.02598,566.6,178.6,83.4,0.0,0,sales_ops_db,daily,2024-01-07 06:00:00,828.6,3.1,104.77
2024-01-06,North,Apparel,5,1,64.2,128.3,0.0,43.47,5577.94,1.0,229.4,0.04329,1008.5,324.3,149.8,0.0,0,sales_ops_db,daily,2024-01-07 06:00:00,1482.6,3.1,104.77
2024-01-06,North,Electronics,5,1,16.0,17.6,0.0,264.66,4662.4,1.0,230.4,0.02075,542.0,167.5,76.4,0.0,0,sales_ops_db,daily,2024-01-07 06:00:00,785.9,3.1,104.77
2024-01-06,North,Home,5,1,22.1,31.0,0.0,79.44,2463.18,1.0,242.0,0.02715,568.0,178.8,80.5,0.0,0,sales_ops_db,daily,2024-01-07 06:00:00,827.3,3.1,104.77
2024-01-06,South,Apparel,5,1,52.7,105.4,0.0,43.7,4604.6,1.0,220.7,0.04083,877.0,287.2,131.4,0.0,0,sales_ops_db,daily,2024-01-07 06:00:00,1295.6,3.1,104.77
2024-01-06,South,Electronics,5,1,13.9,15.3,0.0,256.69,3935.07,1.0,207.3,0.01972,481.9,162.1,71.3,0.0,0,sales_ops_db,daily,2024-01-07 06:00:00,715.3,3.1,104.77
2024-01-06,South,Home,5,1,20.5,28.7,0.0,77.0,2211.34,1.0,221.6,0.02614,524.2,171.5,77.2,0.0,0,sales_ops_db,daily,2024-01-07 06:00:00,772.9000000000001,3.1,104.77
2024-01-06,West,Apparel,5,1,43.1,86.2,0.0,43.54,3751.89,1.0,210.5,0.03615,817.5,265.0,120.0,0.0,0,sales_ops_db,daily,2024-01-07 06:00:00,1202.5,3.1,104.77
2024-01-06,West,Electronics,5,1,12.5,13.8,0.0,256.5,3533.85,1.0,231.4,0.02059,413.8,127.8,61.5,0.0,0,sales_ops_db,daily,2024-01-07 06:00:00,603.1,3.1,104.77
2024-01-06,West,Home,5,1,20.1,28.2,0.0,84.57,2381.72,1.0,233.3,0.02604,525.6,167.2,78.3,0.0,0,sales_ops_db,daily,2024-01-07 06:00:00,771.0999999999999,3.1,104.77
2024-01-07,East,Apparel,6,1,47.7,95.4,0.0,46.32,4418.97,1.0,215.9,0.038,868.5,272.0,128.2,0.0,0,sales_ops_db,daily,2024-01-08 06:00:00,1268.7,7.7,105.01
2024-01-07,East,Electronics,6,1,14.7,16.1,0.0,253.98,4097.8,1.0,240.7,0.01835,514.6,173.9,80.7,0.0,0,sales_ops_db,daily,2024-01-08 06:00:00,769.2,7.7,105.01
2024-01-07,East,Home,6,1,18.7,26.2,0.0,82.6,2163.54,1.0,220.0,0.02442,508.0,169.3,75.5,0.0,0,sales_ops_db,daily,2024-01-08 06:00:00,752.8,7.7,105.01
2024-01-07,North,Apparel,6,1,55.1,110.2,0.0,45.81,5047.66,1.0,202.2,0.03538,1046.6,337.0,157.2,0.0,0,sales_ops_db,daily,2024-01-08 06:00:00,1540.8,7.7,105.01
2024-01-07,North,Electronics,6,1,13.3,14.7,0.0,257.85,3782.97,1.0,210.1,0.0195,471.8,150.9,67.5,0.0,0,sales_ops_db,daily,2024-01-08 06:00:00,690.2,7.7,105.01
2024-01-07,North,Home,6,1,22.5,31.6,0.0,79.51,2509.13,1.0,224.7,0.02795,535.6,181.1,82.0,0.0,0,sales_ops_db,daily,2024-01-08 06:00:00,798.7,7.7,105.01
2024-01-07,South,Apparel,6,1,39.2,78.4,0.0,46.25,3624.47,1.0,191.1,0.03808,686.3,229.4,101.4,0.0,0,sales_ops_db,daily,2024-01-08 06:00:00,1017.1,7.7,105.01
2024-01-07,South,Electronics,6,1,13.5,14.8,0.0,259.72,3844.85,1.0,245.7,0.02038,447.9,144.5,66.3,0.0,0,sales_ops_db,daily,2024-01-08 06:00:00,658.6999999999999,7.7,105.01
2024-01-07,South,Home,6,1,19.1,26.8,0.0,75.43,2020.44,1.0,215.1,0.02569,513.4,158.9,76.5,0.0,0,sales_ops_db,daily,2024-01-08 06:00:00,748.8,7.7,105.01
2024-01-07,West,Apparel,6,1,42.6,85.3,0.0,46.51,3965.78,1.0,210.6,0.04112,734.6,224.5,105.3,0.0,0,sales_ops_db,daily,2024-01-08 06:00:00,1064.4,7.7,105.01
2024-01-07,West,Electronics,6,1,11.6,12.7,0.0,249.94,3184.68,1.0,262.2,0.0195,409.3,129.3,60.6,0.0,0,sales_ops_db,daily,2024-01-08 06:00:00,599.2,7.7,105.01
2024-01-07,West,Home,6,1,19.2,26.9,0.0,81.22,2184.98,1.0,237.4,0.02638,503.4,158.4,75.7,0.0,0,sales_ops_db,daily,2024-01-08 06:00:00,737.5,7.7,105.01
2024-01-08,East,Apparel,0,1,33.7,67.4,0.0,44.37,2991.06,1.0,232.9,0.02837,833.4,261.9,118.9,0.0,0,sales_ops_db,daily,2024-01-09 06:00:00,1214.2,6.0,105.25
2024-01-08,East,Electronics,0,1,13.5,14.9,0.0,247.62,3684.32,1.0,208.0,0.01583,562.6,182.2,87.7,0.0,0,sales_ops_db,daily,2024-01-09 06:00:00,832.5,6.0,105.25
2024-01-08,East,Home,0,1,18.9,26.4,0.0,77.6,2049.22,1.0,214.1,0.02366,536.9,180.5,81.6,0.0,0,sales_ops_db,daily,2024-01-09 06:00:00,799.0,6.0,105.25
2024-01-08,North,Apparel,0,1,40.0,80.0,0.0,47.72,3818.96,1.0,233.0,0.0302,916.3,287.7,128.7,0.0,0,sales_ops_db,daily,2024-01-09 06:00:00,1332.7,6.0,105.25
2024-01-08,North,Electronics,0,1,12.1,13.3,0.0,239.27,3185.1,1.0,205.0,0.01787,458.1,148.4,70.0,0.0,0,sales_ops_db,daily,2024-01-09 06:00:00,676.5,6.0,105.25
2024-01-08,North,Home,0,1,18.8,26.3,0.0,77.06,2026.85,1.0,218.7,0.02402,535.5,167.9,78.7,0.0,0,sales_ops_db,daily,2024-01-09 06:00:00,782.1,6.0,105.25
2024-01-08,South,Apparel,0,1,27.8,55.7,0.0,48.25,2685.55,1.0,216.7,0.02858,658.4,218.3,100.8,0.0,0,sales_ops_db,daily,2024-01-09 06:00:00,977.5,6.0,105.25
2024-01-08,South,Electronics,0,1,10.1,11.1,0.0,250.61,2793.66,1.0,224.7,0.01628,435.9,134.7,63.4,0.0,0,sales_ops_db,daily,2024-01-09 06:00:00,633.9999999999999,6.0,105.25
2024-01-08,South,Home,0,1,18.7,26.2,0.0,79.21,2072.53,1.0,223.2,0.02429,509.0,165.7,77.3,0.0,0,sales_ops_db,daily,2024-01-09 06:00:00,752.0,6.0,105.25
2024-01-08,West,Apparel,0,1,24.1,48.2,0.0,45.15,2176.82,1.0,206.3,0.02722,611.3,191.0,92.9,0.0,0,sales_ops_db,daily,2024-01-09 06:00:00,895.1999999999999,6.0,105.25
2024-01-08,West,Electronics,0,1,8.7,9.6,0.0,250.17,2403.99,1.0,247.2,0.01673,367.4,113.4,52.6,0.0,0,sales_ops_db,daily,2024-01-09 06:00:00,533.4,6.0,105.25
2024-01-08,West,Home,0,1,16.6,23.2,0.0,81.31,1889.17,1.0,206.2,0.02329,484.9,157.2,73.2,0.0,0,sales_ops_db,daily,2024-01-09 06:00:00,715.3,6.0,105.25
2024-01-09,East,Apparel,1,1,33.6,67.3,0.0,45.41,3054.46,1.0,211.4,0.02845,796.9,261.7,119.3,0.0,0,sales_ops_db,daily,2024-01-10 06:00:00,1177.9,5.9,105.46
2024-01-09,East,Electronics,1,1,13.6,15.0,0.0,258.19,3868.88,1.0,192.9,0.01769,518.2,162.4,78.4,0.0,0,sales_ops_db,daily,2024-01-10 06:00:00,759.0,5.9,105.46
2024-01-09,East,Home,1,1,18.3,25.6,0.0,79.27,2026.42,1.0,193.0,0.02285,552.0,175.8,82.6,0.0,0,sales_ops_db,daily,2024-01-10 06:00:00,810.4,5.9,105.46
2024-01-09,North,Apparel,1,1,35.7,71.5,0.0,46.06,3292.87,1.0,200.0,0.02771,898.7,288.8,130.9,0.0,0,sales_ops_db,daily,2024-01-10 06:00:00,1318.4,5.9,105.46
2024-01-09,North,Electronics,1,1,9.2,10.1,0.0,263.27,2652.01,1.0,185.6,0.01469,427.2,134.2,64.1,0.0,0,sales_ops_db,daily,2024-01-10 06:00:00,625.5,5.9,105.46
2024-01-09,North,Home,1,1,17.8,24.9,0.0,82.82,2064.45,1.0,222.4,0.02258,543.8,175.8,81.3,0.0,0,sales_ops_db,daily,2024-01-10 06:00:00,800.8999999999999,5.9,105.46
2024-01-09,South,Apparel,1,1,27.9,55.9,0.0,44.37,2480.29,1.0,209.8,0.02995,637.3,204.9,97.7,0.0,0,sales_ops_db,daily,2024-01-10 06:00:00,939.9,5.9,105.46
2024-01-09,South,Electronics,1,1,10.7,11.8,0.0,242.32,2856.1,1.0,214.7,0.01763,401.1,134.0,59.5,0.0,0,sales_ops_db,daily,2024-01-10 06:00:00,594.6,5.9,105.46
2024-01-09,South,Home,1,1,16.5,23.1,0.0,84.93,1964.47,1.0,223.1,0.02543,432.1,142.1,67.8,0.0,0,sales_ops_db,daily,2024-01-10 06:00:00,642.0,5.9,105.46
2024-01-09,West,Apparel,1,1,24.9,49.7,0.0,46.97,2334.7,1.0,229.7,0.02959,576.8,180.3,82.6,0.0,0,sales_ops_db,daily,2024-01-10 06:00:00,839.6999999999999,5.9,105.46
2024-01-09,West,Electronics,1,1,9.2,10.2,0.0,243.6,2474.97,1.0,223.1,0.01634,392.0,126.6,54.8,0.0,0,sales_ops_db,daily,2024-01-10 06:00:00,573.4,5.9,105.46
2024-01-09,West,Home,1,1,15.8,22.1,0.0,77.38,1706.76,1.0,226.0,0.02358,468.5,145.2,66.9,0.0,0,sales_ops_db,daily,2024-01-10 06:00:00,680.6,5.9,105.46
2024-01-10,East,Apparel,2,1,39.8,79.7,0.0,43.24,3445.01,1.0,243.7,0.0319,852.1,281.8,125.0,0.0,0,sales_ops_db,daily,2024-01-11 06:00:00,1258.9,4.9,105.02
2024-01-10,East,Electronics,2,1,14.1,15.5,0.0,248.84,3860.71,1.0,238.1,0.01592,596.2,192.9,89.3,0.0,0,sales_ops_db,daily,2024-01-11 06:00:00,878.4,4.9,105.02
2024-01-10,East,Home,2,1,16.5,23.1,0.0,80.43,1859.83,1.0,228.1,0.02266,472.1,158.5,72.2,0.0,0,sales_ops_db,daily,2024-01-11 06:00:00,702.8000000000001,4.9,105.02
2024-01-10,North,Apparel,2,1,37.7,75.4,0.0,44.57,3359.67,1.0,209.3,0.02898,904.0,295.5,131.9,0.0,0,sales_ops_db,daily,2024-01-11 06:00:00,1331.4,4.9,105.02
2024-01-10,North,Electronics,2,1,11.9,13.1,0.0,274.03,3598.4,1.0,219.0,0.0175,458.0,148.0,68.7,0.0,0,sales_ops_db,daily,2024-01-11 06:00:00,674.7,4.9,105.02
2024-01-10,North,Home,2,1,17.7,24.8,0.0,79.81,1978.01,1.0,193.3,0.02265,511.4,169.4,80.0,0.0,0,sales_ops_db,daily,2024-01-11 06:00:00,760.8,4.9,105.02
2024-01-10,South,Apparel,2,1,28.5,56.9,0.0,44.1,2509.81,1.0,249.4,0.02912,682.1,215.0,94.8,0.0,0,sales_ops_db,daily,2024-01-11 06:00:00,991.9,4.9,105.02
2024-01-10,South,Electronics,2,1,8.8,9.6,0.0,254.69,2455.57,1.0,216.5,0.01641,362.0,116.2,54.3,0.0,0,sales_ops_db,daily,2024-01-11 06:00:00,532.5,4.9,105.02
2024-01-10,South,Home,2,1,16.6,23.3,0.0,82.64,1921.98,1.0,209.0,0.02257,502.4,161.8,73.4,0.0,0,sales_ops_db,daily,2024-01-11 06:00:00,737.6,4.9,105.02
2024-01-10,West,Apparel,2,1,29.1,58.1,0.0,46.3,2690.71,1.0,197.1,0.03211,625.1,198.8,87.9,0.0,0,sales_ops_db,daily,2024-01-11 06:00:00,911.8,4.9,105.02
2024-01-10,West,Electronics,2,1,9.2,10.1,0.0,247.32,2494.58,1.0,200.3,0.01705,363.1,120.2,53.4,0.0,0,sales_ops_db,daily,2024-01-11 06:00:00,536.7,4.9,105.02
2024-01-10,West,Home,2,1,14.7,20.6,0.0,79.76,1645.49,1.0,225.7,0.02433,406.4,131.8,59.2,0.0,0,sales_ops_db,daily,2024-01-11 06:00:00,597.4000000000001,4.9,105.02
2024-01-11,East,Apparel,3,1,42.4,84.8,0.0,43.86,3720.02,1.0,233.8,0.03191,918.5,291.9,132.5,0.0,0,sales_ops_db,daily,2024-01-12 06:00:00,1342.9,11.2,105.3
2024-01-11,East,Electronics,3,1,27.3,30.1,0.0,195.01,5864.65,1.0,198.0,0.02906,665.9,207.0,94.4,0.2,1,sales_ops_db,daily,2024-01-12 06:00:00,967.3,11.2,105.3
2024-01-11,East,Home,3,1,17.2,24.1,0.0,81.29,1958.58,1.0,213.1,0.0238,489.0,160.9,74.7,0.0,0,sales_ops_db,daily,2024-01-12 06:00:00,724.6,11.2,105.3
2024-01-11,North,Apparel,3,1,41.3,82.5,0.0,44.69,3688.06,1.0,224.7,0.03168,893.4,290.4,128.3,0.0,0,sales_ops_db,daily,2024-01-12 06:00:00,1312.1,11.2,105.3
2024-01-11,North,Electronics,3,1,12.6,13.8,0.0,246.21,3406.89,1.0,234.1,0.01816,487.7,148.9,69.4,0.0,0,sales_ops_db,daily,2024-01-12 06:00:00,706.0,11.2,105.3
2024-01-11,North,Home,3,1,17.9,25.1,0.0,77.32,1939.4,1.0,239.2,0.02319,529.5,170.5,78.0,0.0,0,sales_ops_db,daily,2024-01-12 06:00:00,778.0,11.2,105.3
2024-01-11,South,Apparel,3,1,33.4,66.8,0.0,45.75,3057.95,1.0,228.5,0.03273,693.1,229.8,102.4,0.0,0,sales_ops_db,daily,2024-01-12 06:00:00,1025.3000000000002,11.2,105.3
2024-01-11,South,Electronics,3,1,11.2,12.3,0.0,261.14,3223.13,1.0,202.6,0.01758,440.7,142.8,63.5,0.0,0,sales_ops_db,daily,2024-01-12 06:00:00,647.0,11.2,105.3
2024-01-11,South,Home,3,1,17.7,24.8,0.0,84.98,2106.81,1.0,228.8,0.02365,502.6,166.5,71.1,0.0,0,sales_ops_db,daily,2024-01-12 06:00:00,740.2,11.2,105.3
2024-01-11,West,Apparel,3,1,28.4,56.8,0.0,47.1,2677.37,1.0,209.7,0.03087,640.9,206.0,90.4,0.0,0,sales_ops_db,daily,2024-01-12 06:00:00,937.3,11.2,105.3
2024-01-11,West,Electronics,3,1,10.1,11.1,0.0,249.27,2760.05,1.0,247.4,0.0182,388.5,120.1,53.7,0.0,0,sales_ops_db,daily,2024-01-12 06:00:00,562.3000000000001,11.2,105.3
2024-01-11,West,Home,3,1,14.5,20.3,0.0,80.73,1639.37,1.0,203.9,0.02206,449.5,145.4,65.8,0.0,0,sales_ops_db,daily,2024-01-12 06:00:00,660.6999999999999,11.2,105.3
2024-01-12,East,Apparel,4,1,48.2,96.4,0.0,43.77,4220.9,1.0,236.1,0.035,918.6,303.5,138.6,0.0,0,sales_ops_db,daily,2024-01-13 06:00:00,1360.6999999999998,2.3,104.76
2024-01-12,East,Electronics,4,1,30.2,33.2,0.0,196.84,6528.3,1.0,221.5,0.03066,681.1,214.2,97.1,0.2,1,sales_ops_db,daily,2024-01-13 06:00:00,992.4,2.3,104.76
2024-01-12,East,Home,4,1,18.3,25.6,0.0,83.97,2147.54,1.0,217.4,0.02483,493.0,165.2,71.6,0.0,0,sales_ops_db,daily,2024-01-13 06:00:00,729.8000000000001,2.3,104.76
2024-01-12,North,Apparel,4,1,44.0,88.0,0.0,43.09,3790.48,1.0,225.7,0.0366,826.7,261.7,122.9,0.0,0,sales_ops_db,daily,2024-01-13 06:00:00,1211.3000000000002,2.3,104.76
2024-01-12,North,Electronics,4,1,13.9,15.3,0.0,253.05,3864.02,1.0,218.7,0.01857,524.7,164.6,73.7,0.0,0,sales_ops_db,daily,2024-01-13 06:00:00,763.0000000000001,2.3,104.76
2024-01-12,North,Home,4,1,21.1,29.5,0.0,77.17,2277.64,1.0,213.7,0.02601,546.5,175.1,82.2,0.0,0,sales_ops_db,daily,2024-01-13 06:00:00,803.8000000000001,2.3,104.76
2024-01-12,South,Apparel,4,1,40.3,80.7,0.0,45.08,3636.56,1.0,217.4,0.0377,725.6,232.3,113.2,0.0,0,sales_ops_db,daily,2024-01-13 06:00:00,1071.1,2.3,104.76
2024-01-12,South,Electronics,4,1,11.7,12.9,0.0,237.98,3074.97,1.0,251.1,0.01906,422.4,132.6,61.8,0.0,0,sales_ops_db,daily,2024-01-13 06:00:00,616.8,2.3,104.76
2024-01-12,South,Home,4,1,17.8,24.9,0.0,81.14,2019.27,1.0,222.5,0.02529,472.1,156.7,69.6,0.0,0,sales_ops_db,daily,2024-01-13 06:00:00,698.4,2.3,104.76
2024-01-12,West,Apparel,4,1,36.9,73.8,0.0,43.4,3203.06,1.0,229.9,0.03497,715.5,237.6,105.8,0.0,0,sales_ops_db,daily,2024-01-13 06:00:00,1058.9,2.3,104.76
2024-01-12,West,Electronics,4,1,10.9,12.0,0.0,252.79,3027.09,1.0,223.6,0.01907,390.2,128.3,58.2,0.0,0,sales_ops_db,daily,2024-01-13 06:00:00,576.7,2.3,104.76
